,name,latitude,longitude,adress,photo_id,photo_width
1537,Баскетбольная площадка,55.549663,37.529569,"ул. Бартеневская, 27, Москва, Россия, 117042",Aap_uECo3Aym_4oMK_98TcOIzl3Q6I7Wa25Dws-4IfNQN71lRoyege9MHMcWR1XePpNK6Ul0amZKdAzJbQepOr8SeVABtbvD925vEoE8XCqeaa3RA4VkbqOlwdZeYlnGhjGYY9baUZ420BPtJRiuU9T_u_v8zIP7NPDGZxh7pboXL_C6uHg_,4608.0
1538,Баскетбольная площадка,55.549221,37.5518019,"б-р Адмирала Ушакова, 4, Москва, Россия, 117042",,
1539,"Спортплощадка, воркаут",55.6044913,37.1698009,"Москва, Россия, 143390",Aap_uEBvYKe9lou6qXuquq0jN302ONE3woqOQ4XECfO1fCK1oGrSL1PJVroJTDTw-2hVpTn-SW6OM4Q3Wt6jUKttllYmT7lQ0kc7Tl-P5g2miUbB_BfS8IEU1GXyjK6NdeZ3rToLNPlCsODD-EG8DKlHYBlGzcalgi4-Wsp4ZO7lAC-KTvcC,3264.0
1540,Территория мяча,55.7187752,37.6884088,"Шарикоподшипниковская ул., 13с24, Москва, Россия, 115088",Aap_uEBHMx6KDVe6WojrCYH2XK5R4JUl6z6tqzJQlq6_AHlX7aD-RUO1DsuCq_0XNDdoha9dc8AwdwnCFXTLpuBg964WW-gqI9MLJAy7m6nUOGhvmQ_DOGc199AVCpT9DJjTRbPXPp6r5A5LDRGzPJlCOxxtHCDRikEDz-5SUt0QIGI_9XMC,2048.0
1541,Администрация поселения Роговское,55.2146234,37.0741904,"улица Юбилейная, д. 1А, пос, Рогово, Москва, Россия, 108835",Aap_uEBbywNb2p6pkCLoruai0LFSm1XqEGFr4Sidy3kobfz89MQllmm5t4QHa7_t2sGGlMNPaKr7qhhrDikpyanDLbjeo_yEolpaMP-ga0ZJyPvigLl6A166kDdkx9BqwUgWWl5TeNJ2JWT1jT6vfrwWTBJ2mEYwYVlz0cJQEcqbj9zPUe_a,1200.0
1542,Центральный парк культуры и отдыха им. М.Горькогo,55.72836479999999,37.6012908,"ул. Крымский Вал, 9, Москва, Россия, 119049",Aap_uEAz-ESa0QRY6UOsDwJ-NHgqi4570adfEY0MyrUud3eI5Y79GJIjMmmU0PnDCyQfPgegOgO9JHoFy22ouxO5EL6HbCQjpcwRTSRYKEjfmxujSvB6QH1dFCM-fLhTvrQqU9d07966FK9aCbUpJ9U_XM4ynTwrU9gUTcvaLupr17DUx9Ym,4032.0
1543,Москва,55.755826,37.6172999,"Москва, Россия",Aap_uEDN2fX7BN56Oz6tejueIewsjnOA-u1kw3s8TLdIRvY2ceqxbqdbnyup3bh7kD_I6mZFgY4pn2L76-50LfPSLseYaj8EKqrIGr8Loc1TnDZdl3Q4ioAlJ6JcKPMM-1yH3extxVVbe_QJbx9vZDhiije71JdZjnObDvrIfLVIqlVq1ONf,361.0
1544,Баскетбольный Центр Playground,55.800827,37.59457889999999,"ул. Складочная, Дом 1, стр.1, Москва, Россия, 127018",Aap_uECqDBlkbke9BifzMswX4r74zVtVKPAY5tEPSBJ9wXduBx4o6y5Xqmm7CDXvFB4zUUwaOI9lQh3FHy9dbz2iNbb8MzthXD4QiCvcYc3yeJ-n5t6tddhJFVdiq6iqdsW4b7KaI0wPZNlxtHXhuCtgmg-xaF2llNzMq0g088enxYp28bDh,1125.0
1545,СпортАренда,55.6574677,37.5293937,"ул. Обручева, 23, корп. 3, Москва, Россия, 117630",,
1546,Территориальное подразделение поселения Роговское,55.213724,37.080225,"поселение ""Роговское"", поселок Рогово, улица Юбилейная, дом 1А 108835, Москва, Россия, 108835",,
1547,Ходынское поле,55.7879328,37.5455287,"Москва, Россия",,
1548,"Московский, Поселение",55.6150093,37.3771768,"Московский, Поселение, Москва, Россия",Aap_uECFAjAzdCNbiu33oBqcbdwHOPJks6-1_oEU0w0t7u3PcAtea-96z3V34TsRrlRL2dWBeyzCBs8L0qq0R4XcvvalOT-Uur25g2vgxcoU6t3028v3CQRN8J7-JMt01wQKhA-ejO09t4nqH2kjLJLA8-kU7NHHltwGwEQbvgKjt5jZM4kc,4608.0
1549,Высотка на Котельнической набережной,55.7472222,37.6427778,"Котельническая наб., 1, Москва, Россия, 109240",Aap_uECM9FQjKIZ2YUJ9Ukd_HYnsFNuMhkDPPW062rlXjPwNNwomAaCH7UG02ejPHa3sJBauvoDbh2HlE532m2uYqKcWhg1ANt6ztoXog2IEkRZrFp5PP0OTWdll9bc7OIrkThV-VF9bpFb74J7XOmDxx2bBjTc5ExUARJiYvMSwppdx8b34,4608.0
1550,Парк 50-летия Октября,55.68297579999999,37.5039139,"ул. Удальцова, 22 А, Москва, Россия, 119454",Aap_uEATNOfZgLYKqee-I4FetC9CfrI6NHZiO0VFLZfNQwWSbKf0p17fOQX_bvkK74aIYuAXbym9B8MT_n865oY3BZd4Q8WgTlHReopVdEN4zM1ck0FAKn9nj4EzMUljpFOzYjhLZg9KnxYbcmzUI8I5SBCjUgxFFn5Ne21Fsll3YM0IlCDh,4898.0
1551,Васюнино,55.2370479,37.0119941,"Васюнино, Московская обл., Россия, 142167",Aap_uEDawnHr9Lf29j4EqUSdFk2Mrcm9d_cSmOlGXM7OH-FUS2qG-AONIO3fMd-vQz3fKyRx07RJUIPUhTHbNiEVL4eNnr1r2jXIPCfCX1aOxjMJd_3WJwZ9R32PhuodgoqS57GAHrV3AAGmv4etQwn5eTZEh2ZQp76z7fqcMItRMO3sEMbf,5328.0
1552,"Вороновское, Поселение",55.3185513,37.15376090000001,"Вороновское, Поселение, Москва, Россия",Aap_uECIgzn8xhUQaZq7qEUwqyc8cBl6XSuxaLZo68QoIzIi5SRc7GMSjHMMOf36JmQbFAoRUudsNcuqBGPpRGMHAPpt6aKsdW_T9aa8q5MgHVTgGwtgUDIBxptBjLb-2BsipXIA9peG6bFFbZSE5uZfQbhIgyjiEtez0jhqxjxm-_STfDJU,4618.0
1553,Тетеринки,55.1702778,37.0780626,"Тетеринки, Московская обл., Россия, 142167",,
1554,Даниловский,55.7054831,37.6377914,"Даниловский, Москва, Россия",Aap_uEAbt8GbJh2NyfPeuki8CZBxaeGoyl28z8r8v10SHK2ekktW2GoHrL51FBdjD5X2X4ShYKqW-FRDFTsS0M1jn1PLvBnDZenfb0f8vE5dKqer_XDW6G6wsWyqUtNW4FhCQsPjlTFWXBYd1dFKI4AV6JTHKoSSWW0ewazgzP35UzcFG2vz,3000.0
1555,"СНТ ""Рогово-2""",55.191108,37.056721,"Москва, Россия, 142167",,
1556,Спас-Купля,55.2276768,37.0885132,"Спас-Купля, Московская обл., Россия, 142167",,
1557,Курская,55.758025,37.657869,"Москва, Россия, 105064",Aap_uED-oNx2ggsUn2EWGC1ceXD3PtgIAYWbvfkzKJINRcPnW4qou8Z0A7M4WIg062boHSKeKiQ_lhpOx4jBSNPX15SpzfC8_c-Co9xnqfPIYjuo2LVIVWkFijGNiru1cSZId5XQGyF3qHBK9viIros55BUf-XuoIvYlMMgmOgCpCi4wCFRX,4160.0
1558,Внуково,55.60861449999999,37.2922722,"Внуково, Москва, Россия",Aap_uEATJORhxnNXryJADQ_3Fgs-SNKcKH1C8pkjhlT2lB9J95zEL2csUDp8cEy2FBMVCth6WLESipmJv5RKp2OO0qWUTABPQvbH2OX060BiyEsm3EgfKmh3H259RzGZ_cESRKg3UdjOecn01sw2RuAPRnQe7BvxiquAU2kf48cByt2RMUxA,4912.0
1559,Футбольно - баскетбольная площадка,55.71105799999999,37.816591,"Рязанский пр., 76/2, Москва, Россия, 109444",Aap_uEDgaSDnqfUsIQDU7cGNVHgXcmDJFqzH1na01KQDurkajRdZYaNxqDok6eIT--3f5HZT1SDE79b23VvIfItM-pmpMmMuAssLYpguzLZfHB4nG1tUeK_gupTc1E6e5g1xT9SuZphaRBs2AZhPVQuHdNhgGijb4QeLNhNa4OzQD1HUDW8x,5504.0
1560,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
1561,р-н Ростокино,55.8362298,37.6576277,"р-н Ростокино, Москва, Россия",Aap_uEBoOWaMJhGO84CagIc0fGsWpBRg3G1LaI4tz0jJgjI5v7COUlkmXlpSU_zimNZ1ozAAoCTWeUh6SepHlXmzLfVogskDc2bdJCUu0zt3oVQXJrb_bGfmuC3W1QsJ-dBltkBRmvOKaElIpo97zkVRI_8MaszOVYXS1F1t-dMr1arzUL5e,1600.0
1562,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
1563,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
1564,Баскетбольная площадка,55.8758117,37.6470821,"пр. Шокальского, 12 строение 4, Москва, Moscow Oblast, Россия, 127642",Aap_uEDFqOUQRlKLe1aagD3Lied-L1XZgBG-Z-KNnQ_8a4r6CDVznWJ9YhaWLhDf0iVzQ_ASKvl4BQkKu9NV9AK8ypS53BskAXveueQ_7VTZNICnIzZUiZYTOVl48rphP_BzbA8sJ9q_YEPp7AVz-gerlikK7FOryIWIlm4ZPIHUYes24yGq,1920.0
1565,Баскетбольная площадка,55.8454705,37.5485912,"с, пр-д Черепановых, 64с1, Москва, Россия, 125183",,
1566,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
1567,Спортивная Площадка,55.8003165,37.6964867,"Москва, Россия, 107076",,
1568,Рижка,55.79205899999999,37.6171161,"ул. Сущёвский Вал, 56, Москва, Россия, 129272",Aap_uEBPt_jdL3G1XDfwYkOXtyvovdnC_CjAwoui8z8KSp6C9TM_PwImS0eMS7yz2ANv0PO8dwskpeYC4oV_Brv1Bo7VdIoAVp6w2pEpKDLRQRNTVrQTqKk4zclGkoCMum8r8F7FzZhL-yDfOKljCwcW8EUuHqIs2o-QMWSlLA2Y3xNCj5E4,4898.0
1569,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uEC2JedkGBTFXDNwo6l8GopcCmKa7MVDj6runm4P5IP1eyjFoZ3A3Ui7IpvRxfkAOQbprMHdvSxeXruWI1Qf-a9gBkA-ksKoga3TrbTts2a_AbND3mKv66_ntUVe37I5dam467ibL5sMR5-aYiFy9hxbrrSNHTociOyusx2Et9YeBh4d,3008.0
1570,Футбольная / Баскетбольная Площадка,55.8057927,37.6434984,"Alekseyevskiy, Москва, Россия, 129626",Aap_uEAg9AihCH4WIvD28dd6XUcDqfAlSc8WB5oTQDGcYG_hbtR3YcCJyeX8iVbmXJDVkMUbrbaWlPQUL7ORVqAB3MMyGdR0FOPjl3Tekl378JkCKtlnEtiufadFYLwZJQJzKymQHkcKmOIBBQZqEOc030BBI3yxgEZjnub5JMQbFFmQNQEJ,3024.0
1571,Playground Art Court Флакон,55.8055476,37.5852991,"36 стр.5, Большая Новодмитровская ул., Москва, Россия, 127015",Aap_uEB-Sq_1PDySFL2mBYAg6LU7RmvA3yA72gx13D2b8A76zwYoELDaLWeooJhw9zL5mPDy236pKb7hAqSU-oym3ucb7oWhInJfHStCsJ2pRD80xzH96wiE_rqKNVYe1bf1XwgAeGIGH2hqLLP_5FZYbSZYXoessA3hEHgzsjGbcxXbOHW9,720.0
1572,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEA-GV7ForcfPwhqDnhkeLdZSS5JUtlCo_JCVxP4okSwpi09RXZLJ5uEc7e9xE5o-skf11YONRiN8yCktePUKbgsditzB8by2VcaeZg0kF-WqFdiZTV1dEq7O8JnccPUXwJEgbWTTHTbdQCSpZFKziMJzFQjSYQJiR5aKmz2uhfmlCX0,4032.0
1573,Баскетбольный Центр Playground,55.800827,37.59457889999999,"ул. Складочная, Дом 1, стр.1, Москва, Россия, 127018",Aap_uED8OMNu8KrHBE5QGILnSEZcdFl4cNbqw1TxCa1oSrvOHSN_3ePOTQ0KeMpSvexnetJrTsRZ1Kk1TfmDkvGpPxOxCeyy77FhvfmiKSXBa0PaJOSglf719VM4BVxpPlRUSloU25a7FP0wCMpoZBdn_YnBCdmDB7qoufCgfpUD9L05nmFd,1125.0
1574,Баскетбольная площадка,55.9148313,37.7995803,"Королёв, Московская обл., Россия, 141070",,
1575,Ростокинский акведук,55.8284209,37.6550105,"пр-д Кадомцева, владение 1 строение 4, Москва, Россия, 129128",Aap_uEDIeqNSkhc_g1dqkxdk4DzJ78YDjTFMWJqt_FZRKo02rsFifJBAtKIM7mP7kKl0o_DLfdbzNlh9p3iE73muzZ78HpCOjcTIio0lwduCtVHF3wkSxaMslT06iEZjOpjaaoqaWnRPgvcIyzD4Y_hhHCInn4Gcu7IJEmjg85OFH2ETLAkx,4000.0
1576,Баскетбольная площадка,55.81809670000001,37.5005964,"Зои и Александра Космодемьянских ул., 1с1, Москва, Россия, 125026",,
1577,Баскетбольная площадка,55.745341,37.7008081,"Москва, Россия, 111024",,
1578,Площадка волейбол и баскетбол,55.7870814,37.5324434,"ЦСКА, Москва, Россия, 125252",Aap_uEC0RpF9wTY2h7iveNLzOujEeKnLoNg-Q0nlHVg3MXrcdP5R0P5hflV6k21hmr_kbWcWFKhlslUAt0A-Gd4tv2cdlnw4l6fCaQ0Aw77XMOe8xV7MiIkKCdT2bCZLG32SjG1hLSCIQmJHNfc36QeVbU3LgiknsyyqVENpHdpxZ7njHdh2,2448.0
1579,Баскетбольная площадка,55.74790059999999,37.5006925,"Физкультурный пр-д, 7/13, Москва, Россия, 121309",,
1580,ФОК «Савёлки»,55.987449,37.2245329,"Озерная аллея, 2, Зеленоград, Москва, Россия, 124489",Aap_uEDmhLW8D5iux9F257kC_GS9WQd6fOYKpkE1FE4gKuqBBRgFjf54zmEbYY65fCoQn04xNOhWytEZxfzfEtsqyVOj_eVUrDnO8usWhpKUYXnyTqnZEd6SxPbAVNBXut_--NTYHrgqG89d-gXJSQAouYTy85Ls4cT9BfsLDpiSocnloEUO,4160.0
1581,Баскетбольная площадка,55.9408859,37.4946739,"Спортивная ул., Долгопрудный, Московская обл., Россия, 141707",,
1582,Спортивные площадки,55.9619358,37.5930121,"Центральная ул., 25, Афанасово, Московская обл., Россия, 141044",,
1583,Площадка Баскетбольная,55.89820270000001,37.4744492,"Химки, Московская обл., Россия, 141406",,
1584,Баскетбольная площадка,55.8454705,37.5485912,"с, пр-д Черепановых, 64с1, Москва, Россия, 125183",,
1585,Баскетбольная площадка,55.8758117,37.6470821,"пр. Шокальского, 12 строение 4, Москва, Moscow Oblast, Россия, 127642",Aap_uEAnr83X5oBN6XclpHpnKq8gyDvbiR4Ix9kXPzdP3HHmXIelq8yw3CeQdTEQQ-N0cmN7iQXdRDUfpFLSc2kVctlvYdKs559kmGWF1VwecFvgMYnmKFSXu9i7QY2Q5qFaADUIjYJkKT2SoCXVn4ssnmApkbqoLsfLe4OFDVBYVP9F4UpF,1920.0
1586,Площадка,55.8403983,37.50555430000001,"Нарвская ул., 16, Москва, Россия, 125499",,
1587,"Площадка для игры в баскетбол, катания на коньках",55.883318,37.4903339,"ул. Маршала Федоренко, 14к4, Москва, Россия, 125599",Aap_uEA5vRBNm4Imufe1fSX7k2YbwkAsFbD0pARw1mc8HtTuR5NISgE4lW4Jmzux2VG2iIGxeGRZGGyVk492YUE_kOdfV_cpq7Yy3QkhjfBlmt-InjioaQkT98BSbfr2wZM904li4MEsosORcNwYH9n3kkasfpaoBykF8j88On9S_lp3mkyI,4000.0
1588,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uECKAxGQ9O31wUmL-_TWE-ZiJQ86PhY7Kt7sjrgmvyAbYizb0yd_Pgodp_o-AEd6MsfxqHyun4tGQ3-O4T04elqLo6jMK17YoueuBmqkihS347XrMxRFVRj1ItGbwLY_2V_DX8uKsPkKB1-8ATcmrFkLdmLnx1nqRQAQgL97_o5BYdE_,3008.0
1589,Спортивная площадка,55.9676351,37.59203979999999,"ул. Березовая Pоща, Афанасово, Московская обл., Россия, 141044",,
1590,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
1591,футбольная и баскетбольная плащадки,55.8630796,37.4509408,"Москва, Россия, 125364",Aap_uEAFO63lZKQSQbzw9UTrbaXQYVyOqM56gGqfVmUu0NB3CORnjpu92cBLwJ2rTo9MxIki6MMGXJ88BAcsk7pVbMPno_od8RNtLYPO9PKdc_QFNT7waAzKtcwNfspCmP8doLclYg5HW6WzDBaQqXe3p1w7ykNCdMaa8pzYZEbbqYW4Ep9f,4032.0
1592,Баскетбольная площадка,55.8253089,37.449119,"ул. Свободы, 3А, Москва, Россия, 125362",,
1593,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
1594,Баскетбольная площадка,55.81809670000001,37.5005964,"Зои и Александра Космодемьянских ул., 1с1, Москва, Россия, 125026",,
1595,Баскетбольное поле имени Горюнова,55.9446756,37.3474144,"Синявинская ул., 11 корпус 16, Москва, Московская обл., Россия, 141431",Aap_uED24w11DjJtCfx_Gw6GW5al4yiyecU4-Dce7EDPSf-TZzPLKVmlzNZe2GeE5G05jFCAnvDY4jTZZNmcfBb5LW837WpaGErLD0Kf0EpWlo1KXWhsVhcx2rp1lleh1mX22xpZQYoKBANWxhZR8DDuC68XWc-laHto3tkVrspw-7qk887M,3000.0
1596,Баскетбольное площадка,55.9421905,37.2922788,"Химки, Московская обл., Россия, 141420",,
1597,Playground Art Court Флакон,55.8055476,37.5852991,"36 стр.5, Большая Новодмитровская ул., Москва, Россия, 127015",Aap_uEAedLWET6UHpi-t_BmBz4ecCYqQf8iOdt-pB7l_PQa6hHhNFevHZVM6vYFbZsPxVCXgeIKWgBbU3Fv44JBXK-Z67PSnUGyyVLZ8K3ZatHuvLn5_GQWPWxe9H6tnKYBZ-QnpYAVsxI1CFoVFNgDAAUrQQ4IBTmfDlxiRLrCWPhfov6N_,720.0
1598,Баскетбольная площадка,55.9148313,37.7995803,"Королёв, Московская обл., Россия, 141070",,
1599,Площадка волейбол и баскетбол,55.7870814,37.5324434,"ЦСКА, Москва, Россия, 125252",Aap_uECAo013hLkONNIvFECdB_S_5n0MDPPGcMJ_BfMk6q8t23JC18HnRcw5MWGOEVBTE06saqdGloRh7UxKqSg6k8z_JbqoEbFJZ4Ec-2CwbUAfFG08onhLDW2Q7ejMbjHgwVes3RmLLzB-zZbdp4v4L4gRy04jpieZdvXHtJFrqgRubk0o,2448.0
1600,Баскетбольная площадка,55.77114229999999,37.492787,"ул. Мнёвники, 7 строение 2, Москва, Московская обл., Россия, 123308",,
1601,Баскетбольная площадка,55.745341,37.7008081,"Москва, Россия, 111024",,
1602,Спортивная Площадка,55.8003165,37.6964867,"Москва, Россия, 107076",,
1603,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
1604,Спортивная Экипировка,55.7898289,37.74958,"Измайловское ш., 71-а, Москва, Россия, 105187",,
1605,Футбольная / Баскетбольная площадка,55.7447606,37.76786,"ул. Плеханова, 23 корпус 2, Москва, Россия, 111398",Aap_uEAvUJZJcaYhw5wKrRi5Sll4YnWUBd2EPx7UIJQ3up1s4GcMdV7FFA5X6XyhGSCbJUy_skwvzTbCu2wm3f2S41VhgsQSd_ooqEULSfX2I9YwR2HMnubPY5dKA2Fg8tu4r4Xd6KQvQP_A7_urEgZARGX2GexmHgaajxY_NH2VYObjxRxc,1280.0
1606,Коньково -баскетбольная площадка,55.7171596,37.808682,"ул. Хлобыстова, 16 корпус 2, Москва, Россия, 109542",Aap_uEBcSTph1ZX-2eo9nRNXmo0N3ss99CsUUHy9TdEX0NovTISPru7cP1cJA4kz54BcrXSA1sU2IJMgbs9XyXKkrQ56rPXbCzJUeQYVBS4vWRvscAhUbyCXN6qc7lXbSRvH6ITLhXjSK-0nga0IoOIxjb1w9nVQjo8qrfBEjQfv3FX5m_6L,5504.0
1607,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
1608,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
1609,Баскетбольная площадка,55.7091772,37.81002489999999,"Сормовская ул., 12, Москва, Россия, 109444",Aap_uEAB1vAw20NuKeW9awTSLcrs91oOJQUMsdkGwgfCKZVXi9_7ZTkpg3NbDW1JI7dwh2VSdTZi9zgnD_sW_x-qiYdsWdpifZS05BZZMUle5-_eZbQWU-LrNyXZ07Y4Kbd5uPWef5gk5V3l-bFPZgp0iLnOmU-afoBoRqDiGiGydUqm3k3M,5504.0
1610,Баскетбольная площадка,55.7459283,37.7775849,"Перовская ул., 34 строение 2, Москва, Россия, 111141",Aap_uECJjLrnkWoiD2oaVTQQHGQvVdhzQS4SqujFCSX3HN6PaUDngLvzBB3fV4o-Fqb3LVk7Pe14mhJK4DBc4urwFDAGMJa4xzdHbN2WLjdfew6wO7uJBTL2FEjJ_ETm14io-GtyE-KktFlYTrtN2NlmjYq4XJLSG6dRO2PTUYTqk-75Ulkd,4032.0
1611,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
1612,Баскетбольная площадка,55.7277618,37.8276161,"Косинская ул., 4, Москва, Россия, 111538",,
1613,Баскетбольная площадка,55.7298167,37.8273849,"ул. Вешняковская, 23с2, Москва, Россия, 111539",Aap_uEDLBxAytuZYHJtpCJfLskvPolWONkIbzUJmxvNiQ5c4PNNk2XjxXpsJIZ3MA4mrfIvUXmp7KWPlHMmrLEP-bsw1dBjoNENzYMoq5mCftvCMCFs2VbhJpAQDZNUbqAkYNIexBNz0EGBgfVeyMrskqf4-6zxJhrNQbLtor35y7KcbLOdD,4000.0
1614,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEC5qqFCpv804OsDNs2323OG2faDPhpnefpz62Sr36IcT2lkYLJ-lIhq1aC7-7X4Zx0ERIFyaS3Y5VuIsW3ufOkpR2y7QAEBdWKSFPp6scO8EegpDcKFI4n9kEqZWI39SCveUdIr2xEdzMugZTN0HF8ZyxCVUdHttHcn0897EhxXLTm8,4032.0
1615,Баскетболтная Площадка,55.7126518,37.6623497,"ул. Ленинская Слобода, 4, Москва, Россия, 115280",Aap_uEDro0MCETYgyiUbVtZ4m5A2otwhdMT_9DdyPPfmq3BqEOAqUZEEDRIibTpT45ZgzjHCaUDQRwtiXi6NGLpieq_xgjMw2uDn0vMH5d1QCoOdkWb59-qTTwMv0INVy9NyEncOf2bZjDoWw8WWAWx7VAIrSDUAhtvJYtla2TX0yukGkEU3,1920.0
1616,Футбольно - баскетбольная площадка,55.71105799999999,37.816591,"Рязанский пр., 76/2, Москва, Россия, 109444",Aap_uEDuE7z1xhfx01t49IMKZjmPLDvMJSDrVXVllujl35zOJaaBgXy5v-_qHHRDC3bl_iX73JCm7K6GItaVbDagP2m8ZGtxhtCVSDFMSjF9mwb-9vCJ3iNXJ9dspawV0hKI6UH6_FBTQsb33uWXC_oqVUBGhvUenxtpKTnPMeUM_joB1xVK,5504.0
1617,"Баскетбольная Площадка, 3 корта, 7 колец",55.6982645,37.6686185,"Андропова пр-т, 1а, Москва, Россия, 115432",,
1618,Баскетбольная площадка,55.7586679,37.860755,"Реутов, Московская обл., Россия, 143964",Aap_uECcbc_jsE03qz1Ow3k2aQ7EWhSH2nO9gtLtGeDd5iSbFmlO5oWIG7W9-4TnBzt1bvIAqLaUDXwTwAf2Q2jhIc6TfAyKl2PMV2OlCGnxISDLSh3I5cB2kuxuvt-fj8i0Nn2_p39l4gXIrvIyem_Iq6qmOtgTQXzgL27kdzQi6qIXjQ7z,1024.0
